gene4260	0480 Glutathione metabolism
gene4260	0590 Arachidonic acid metabolism
gene4261	4918 Thyroid hormone synthesis
gene4261	5016 Huntington disease
gene4261	5022 Pathways of neurodegeneration - multiple diseases
gene4261	5014 Amyotrophic lateral sclerosis
gene4261	1100 Metabolic pathways
gene4261	0480 Glutathione metabolism
gene4261	0590 Arachidonic acid metabolism
gene14815	4918 Thyroid hormone synthesis
gene14815	5016 Huntington disease
gene14815	5022 Pathways of neurodegeneration - multiple diseases
gene14815	5014 Amyotrophic lateral sclerosis
gene14815	1100 Metabolic pathways
gene14815	0480 Glutathione metabolism
gene14815	0590 Arachidonic acid metabolism
gene16907	4918 Thyroid hormone synthesis
gene16907	5016 Huntington disease
gene16907	5022 Pathways of neurodegeneration - multiple diseases
gene16907	5014 Amyotrophic lateral sclerosis
gene16907	1100 Metabolic pathways
gene16907	0480 Glutathione metabolism
gene16907	0590 Arachidonic acid metabolism
gene15859	4918 Thyroid hormone synthesis
gene15859	4024 cAMP signaling pathway
gene15859	4080 Neuroactive ligand-receptor interaction
gene15859	4923 Regulation of lipolysis in adipocytes
gene15859	5320 Autoimmune thyroid disease
gene17683	4918 Thyroid hormone synthesis
gene17683	4024 cAMP signaling pathway
gene17683	4080 Neuroactive ligand-receptor interaction
gene17683	4923 Regulation of lipolysis in adipocytes
gene17683	5320 Autoimmune thyroid disease
gene1778	4918 Thyroid hormone synthesis
gene1778	4340 Hedgehog signaling pathway
gene1778	4979 Cholesterol metabolism
gene2063	4918 Thyroid hormone synthesis
gene2063	4340 Hedgehog signaling pathway
gene2063	4979 Cholesterol metabolism
gene2330	4918 Thyroid hormone synthesis
gene2330	4340 Hedgehog signaling pathway
gene2330	4979 Cholesterol metabolism
gene7886	4918 Thyroid hormone synthesis
gene7886	4340 Hedgehog signaling pathway
gene7886	4979 Cholesterol metabolism
gene16290	4918 Thyroid hormone synthesis
gene16290	4340 Hedgehog signaling pathway
gene16290	4979 Cholesterol metabolism
gene18123	4918 Thyroid hormone synthesis
gene18123	4340 Hedgehog signaling pathway
gene18123	4979 Cholesterol metabolism
gene4407	4918 Thyroid hormone synthesis
gene2825	4918 Thyroid hormone synthesis
gene2881	4918 Thyroid hormone synthesis
gene8546	4918 Thyroid hormone synthesis
gene17903	4918 Thyroid hormone synthesis
gene9912	4918 Thyroid hormone synthesis
gene9912	4141 Protein processing in endoplasmic reticulum
gene9912	5110 Vibrio cholerae infection
gene7117	4918 Thyroid hormone synthesis
gene7117	1100 Metabolic pathways
gene7117	0350 Tyrosine metabolism
gene7117	5320 Autoimmune thyroid disease
gene4082	4918 Thyroid hormone synthesis
gene9293	4918 Thyroid hormone synthesis
gene9293	4141 Protein processing in endoplasmic reticulum
gene9293	4612 Antigen processing and presentation
gene9293	5166 Human T-cell leukemia virus 1 infection
gene9293	4145 Phagosome
gene15165	4921 Oxytocin signaling pathway
gene15165	4010 MAPK signaling pathway
gene15165	4260 Cardiac muscle contraction
gene15165	4261 Adrenergic signaling in cardiomyocytes
gene15165	5410 Hypertrophic cardiomyopathy
gene15165	5412 Arrhythmogenic right ventricular cardiomyopathy
gene15165	5414 Dilated cardiomyopathy
gene7824	4921 Oxytocin signaling pathway
gene7824	4152 AMPK signaling pathway
gene1786	4921 Oxytocin signaling pathway
gene1786	4152 AMPK signaling pathway
gene7589	4921 Oxytocin signaling pathway
gene7589	4152 AMPK signaling pathway
gene11047	4921 Oxytocin signaling pathway
gene11047	4010 MAPK signaling pathway
gene11047	4260 Cardiac muscle contraction
gene11047	4261 Adrenergic signaling in cardiomyocytes
gene11047	5410 Hypertrophic cardiomyopathy
gene11047	5412 Arrhythmogenic right ventricular cardiomyopathy
gene11047	5414 Dilated cardiomyopathy
gene11050	4921 Oxytocin signaling pathway
gene11050	4010 MAPK signaling pathway
gene11050	4260 Cardiac muscle contraction
gene11050	4261 Adrenergic signaling in cardiomyocytes
gene11050	5410 Hypertrophic cardiomyopathy
gene11050	5412 Arrhythmogenic right ventricular cardiomyopathy
gene11050	5414 Dilated cardiomyopathy
gene11054	4921 Oxytocin signaling pathway
gene11054	4010 MAPK signaling pathway
gene11054	4260 Cardiac muscle contraction
gene11054	4261 Adrenergic signaling in cardiomyocytes
gene11054	5410 Hypertrophic cardiomyopathy
gene11054	5412 Arrhythmogenic right ventricular cardiomyopathy
gene11054	5414 Dilated cardiomyopathy
gene116	4921 Oxytocin signaling pathway
gene116	4010 MAPK signaling pathway
gene116	4260 Cardiac muscle contraction
gene116	4261 Adrenergic signaling in cardiomyocytes
gene116	5410 Hypertrophic cardiomyopathy
gene116	5412 Arrhythmogenic right ventricular cardiomyopathy
gene116	5414 Dilated cardiomyopathy
gene11162	4921 Oxytocin signaling pathway
gene11162	4010 MAPK signaling pathway
gene11162	4260 Cardiac muscle contraction
gene11162	4261 Adrenergic signaling in cardiomyocytes
gene11162	5410 Hypertrophic cardiomyopathy
gene11162	5412 Arrhythmogenic right ventricular cardiomyopathy
gene11162	5414 Dilated cardiomyopathy
gene12860	4922 Glucagon signaling pathway
gene12860	1100 Metabolic pathways
gene12860	1110 Biosynthesis of secondary metabolites
gene12860	5230 Central carbon metabolism in cancer
gene12860	1120 Microbial metabolism in diverse environments
gene12860	1200 Carbon metabolism
gene12860	1230 Biosynthesis of amino acids
gene12860	0260 Glycine, serine and threonine metabolism
gene12860	0010 Glycolysis / Gluconeogenesis
gene12860	0680 Methane metabolism
gene5736	4922 Glucagon signaling pathway
gene5736	4068 FoxO signaling pathway
gene10245	4922 Glucagon signaling pathway
gene10245	4068 FoxO signaling pathway
gene12719	4922 Glucagon signaling pathway
gene12719	1100 Metabolic pathways
gene12719	1110 Biosynthesis of secondary metabolites
gene12719	1120 Microbial metabolism in diverse environments
gene12719	1200 Carbon metabolism
gene12719	4152 AMPK signaling pathway
gene12719	0051 Fructose and mannose metabolism
gene12719	4910 Insulin signaling pathway
gene12719	0010 Glycolysis / Gluconeogenesis
gene12719	0030 Pentose phosphate pathway
gene12719	0680 Methane metabolism
gene12719	0710 Carbon fixation in photosynthetic organisms
gene1427	4922 Glucagon signaling pathway
gene1427	1100 Metabolic pathways
gene1427	4152 AMPK signaling pathway
gene1427	0051 Fructose and mannose metabolism
gene1425	4922 Glucagon signaling pathway
gene1425	1100 Metabolic pathways
gene1425	1110 Biosynthesis of secondary metabolites
gene1425	4066 HIF-1 signaling pathway
gene1425	4919 Thyroid hormone signaling pathway
gene1425	5230 Central carbon metabolism in cancer
gene1425	1120 Microbial metabolism in diverse environments
gene1425	1200 Carbon metabolism
gene1425	4152 AMPK signaling pathway
gene1425	0052 Galactose metabolism
gene1425	3018 RNA degradation
gene1425	0051 Fructose and mannose metabolism
gene1425	1230 Biosynthesis of amino acids
gene1425	0010 Glycolysis / Gluconeogenesis
gene1425	0030 Pentose phosphate pathway
gene1425	0680 Methane metabolism
gene2937	4922 Glucagon signaling pathway
gene2937	1100 Metabolic pathways
gene2937	1110 Biosynthesis of secondary metabolites
gene2937	4066 HIF-1 signaling pathway
gene2937	5230 Central carbon metabolism in cancer
gene2937	0020 Citrate cycle (TCA cycle)
gene2937	0620 Pyruvate metabolism
gene2937	1120 Microbial metabolism in diverse environments
gene2937	1200 Carbon metabolism
gene2937	0010 Glycolysis / Gluconeogenesis
gene13071	4922 Glucagon signaling pathway
gene13071	1100 Metabolic pathways
gene13071	1110 Biosynthesis of secondary metabolites
gene13071	4217 Necroptosis
gene13071	4931 Insulin resistance
gene13071	4910 Insulin signaling pathway
gene13071	0500 Starch and sucrose metabolism
gene13071	2026 Biofilm formation - Escherichia coli
gene16054	4922 Glucagon signaling pathway
gene16054	1100 Metabolic pathways
gene16054	1110 Biosynthesis of secondary metabolites
gene16054	4217 Necroptosis
gene16054	4931 Insulin resistance
gene16054	4910 Insulin signaling pathway
gene16054	0500 Starch and sucrose metabolism
gene16054	2026 Biofilm formation - Escherichia coli
gene11122	4922 Glucagon signaling pathway
gene11128	4922 Glucagon signaling pathway
gene6451	4922 Glucagon signaling pathway
gene6451	4714 Thermogenesis
gene6451	3320 PPAR signaling pathway
gene6451	4152 AMPK signaling pathway
gene6451	4920 Adipocytokine signaling pathway
gene6451	1212 Fatty acid metabolism
gene6451	4931 Insulin resistance
gene6451	0071 Fatty acid degradation
gene14576	4922 Glucagon signaling pathway
gene14576	1100 Metabolic pathways
gene14576	1110 Biosynthesis of secondary metabolites
gene14576	5230 Central carbon metabolism in cancer
gene14576	0620 Pyruvate metabolism
gene14576	1120 Microbial metabolism in diverse environments
gene14576	1200 Carbon metabolism
gene14576	0230 Purine metabolism
gene14576	4930 Type II diabetes mellitus
gene14576	5165 Human papillomavirus infection
gene14576	5203 Viral carcinogenesis
gene14576	1240 Biosynthesis of cofactors
gene14576	1230 Biosynthesis of amino acids
gene14576	0010 Glycolysis / Gluconeogenesis
gene13845	4922 Glucagon signaling pathway
gene13845	4212 Longevity regulating pathway - worm
gene17739	4922 Glucagon signaling pathway
gene17739	1100 Metabolic pathways
gene17739	1110 Biosynthesis of secondary metabolites
gene17739	4066 HIF-1 signaling pathway
gene17739	5230 Central carbon metabolism in cancer
gene17739	0020 Citrate cycle (TCA cycle)
gene17739	0620 Pyruvate metabolism
gene17739	1120 Microbial metabolism in diverse environments
gene17739	1200 Carbon metabolism
gene17739	0010 Glycolysis / Gluconeogenesis
gene1164	4922 Glucagon signaling pathway
gene1164	1100 Metabolic pathways
gene1164	1110 Biosynthesis of secondary metabolites
gene1164	4152 AMPK signaling pathway
gene1164	4920 Adipocytokine signaling pathway
gene1164	4151 PI3K-Akt signaling pathway
gene1164	4068 FoxO signaling pathway
gene1164	0052 Galactose metabolism
gene1164	4973 Carbohydrate digestion and absorption
gene1164	4931 Insulin resistance
gene1164	4910 Insulin signaling pathway
gene1164	0010 Glycolysis / Gluconeogenesis
gene1164	0500 Starch and sucrose metabolism
gene16448	4922 Glucagon signaling pathway
gene16448	1100 Metabolic pathways
gene16448	1110 Biosynthesis of secondary metabolites
gene16448	4152 AMPK signaling pathway
gene16448	4920 Adipocytokine signaling pathway
gene16448	4151 PI3K-Akt signaling pathway
gene16448	4068 FoxO signaling pathway
gene16448	0052 Galactose metabolism
gene16448	4973 Carbohydrate digestion and absorption
gene16448	4931 Insulin resistance
gene16448	4910 Insulin signaling pathway
gene16448	0010 Glycolysis / Gluconeogenesis
gene16448	0500 Starch and sucrose metabolism
gene8797	4922 Glucagon signaling pathway
gene8797	1100 Metabolic pathways
gene8797	1110 Biosynthesis of secondary metabolites
gene8797	4152 AMPK signaling pathway
gene8797	4151 PI3K-Akt signaling pathway
gene8797	4931 Insulin resistance
gene8797	4910 Insulin signaling pathway
gene8797	0500 Starch and sucrose metabolism
gene3896	4922 Glucagon signaling pathway
gene3896	1100 Metabolic pathways
gene3896	1110 Biosynthesis of secondary metabolites
gene3896	0020 Citrate cycle (TCA cycle)
gene3896	0620 Pyruvate metabolism
gene3896	1120 Microbial metabolism in diverse environments
gene3896	3320 PPAR signaling pathway
gene3896	4152 AMPK signaling pathway
gene3896	4920 Adipocytokine signaling pathway
gene3896	4151 PI3K-Akt signaling pathway
gene3896	4068 FoxO signaling pathway
gene3896	4931 Insulin resistance
gene3896	4910 Insulin signaling pathway
gene3896	0010 Glycolysis / Gluconeogenesis
gene3896	4964 Proximal tubule bicarbonate reclamation
gene13475	4922 Glucagon signaling pathway
gene13475	1100 Metabolic pathways
gene13475	1110 Biosynthesis of secondary metabolites
gene13475	0020 Citrate cycle (TCA cycle)
gene13475	0620 Pyruvate metabolism
gene13475	1120 Microbial metabolism in diverse environments
gene13475	3320 PPAR signaling pathway
gene13475	4152 AMPK signaling pathway
gene13475	4920 Adipocytokine signaling pathway
gene13475	4151 PI3K-Akt signaling pathway
gene13475	4068 FoxO signaling pathway
gene13475	4931 Insulin resistance
gene13475	4910 Insulin signaling pathway
gene13475	0010 Glycolysis / Gluconeogenesis
gene13475	4964 Proximal tubule bicarbonate reclamation
gene1745	4922 Glucagon signaling pathway
gene1745	1100 Metabolic pathways
gene1745	1110 Biosynthesis of secondary metabolites
gene1745	4066 HIF-1 signaling pathway
gene1745	5230 Central carbon metabolism in cancer
gene1745	0620 Pyruvate metabolism
gene1745	1120 Microbial metabolism in diverse environments
gene1745	0270 Cysteine and methionine metabolism
gene1745	0010 Glycolysis / Gluconeogenesis
gene1745	0640 Propanoate metabolism
gene5715	4922 Glucagon signaling pathway
gene5715	1100 Metabolic pathways
gene5715	1110 Biosynthesis of secondary metabolites
gene5715	4066 HIF-1 signaling pathway
gene5715	5230 Central carbon metabolism in cancer
gene5715	0620 Pyruvate metabolism
gene5715	1120 Microbial metabolism in diverse environments
gene5715	0270 Cysteine and methionine metabolism
gene5715	0010 Glycolysis / Gluconeogenesis
gene5715	0640 Propanoate metabolism
gene741	4922 Glucagon signaling pathway
gene741	5200 Pathways in cancer
gene741	4066 HIF-1 signaling pathway
gene741	4919 Thyroid hormone signaling pathway
gene741	5211 Renal cell carcinoma
gene741	5230 Central carbon metabolism in cancer
gene741	4920 Adipocytokine signaling pathway
gene741	5166 Human T-cell leukemia virus 1 infection
gene741	4931 Insulin resistance
gene741	4911 Insulin secretion
gene741	4976 Bile secretion
gene9492	4922 Glucagon signaling pathway
gene9492	5200 Pathways in cancer
gene9492	4066 HIF-1 signaling pathway
gene9492	4919 Thyroid hormone signaling pathway
gene9492	5211 Renal cell carcinoma
gene9492	5230 Central carbon metabolism in cancer
gene9492	4920 Adipocytokine signaling pathway
gene9492	5166 Human T-cell leukemia virus 1 infection
gene9492	4931 Insulin resistance
gene9492	4911 Insulin secretion
gene9492	4976 Bile secretion
gene12948	4922 Glucagon signaling pathway
gene12948	5200 Pathways in cancer
gene12948	4066 HIF-1 signaling pathway
gene12948	4919 Thyroid hormone signaling pathway
gene12948	5211 Renal cell carcinoma
gene12948	5230 Central carbon metabolism in cancer
gene12948	4920 Adipocytokine signaling pathway
gene12948	5166 Human T-cell leukemia virus 1 infection
gene12948	4931 Insulin resistance
gene12948	4911 Insulin secretion
gene12948	4976 Bile secretion
gene16262	4922 Glucagon signaling pathway
gene8430	4922 Glucagon signaling pathway
gene8430	1100 Metabolic pathways
gene8430	1110 Biosynthesis of secondary metabolites
gene8430	0620 Pyruvate metabolism
gene8430	1120 Microbial metabolism in diverse environments
gene8430	4152 AMPK signaling pathway
gene8430	1212 Fatty acid metabolism
gene8430	4910 Insulin signaling pathway
gene8430	0061 Fatty acid biosynthesis
gene8430	0640 Propanoate metabolism
gene8430	0254 Aflatoxin biosynthesis
gene17247	4924 Renin secretion
gene17247	4972 Pancreatic secretion
gene17978	4924 Renin secretion
gene17978	4972 Pancreatic secretion
gene3988	4924 Renin secretion
gene3988	4972 Pancreatic secretion
gene4708	4924 Renin secretion
gene4708	4972 Pancreatic secretion
gene6083	4924 Renin secretion
gene6083	4972 Pancreatic secretion
gene6864	4924 Renin secretion
gene6864	4972 Pancreatic secretion
gene11805	4924 Renin secretion
gene11805	4972 Pancreatic secretion
gene12222	4924 Renin secretion
gene12222	4972 Pancreatic secretion
gene14416	4924 Renin secretion
gene14416	4972 Pancreatic secretion
gene15318	4924 Renin secretion
gene15318	4972 Pancreatic secretion
gene15319	4924 Renin secretion
gene15319	4972 Pancreatic secretion
gene15320	4924 Renin secretion
gene15320	4972 Pancreatic secretion
gene15322	4924 Renin secretion
gene15322	4972 Pancreatic secretion
gene15323	4924 Renin secretion
gene15323	4972 Pancreatic secretion
gene15324	4924 Renin secretion
gene15324	4972 Pancreatic secretion
gene17087	4924 Renin secretion
gene17087	4972 Pancreatic secretion
gene17977	4924 Renin secretion
gene17977	4972 Pancreatic secretion
gene17979	4924 Renin secretion
gene17979	4972 Pancreatic secretion
gene17983	4924 Renin secretion
gene17983	4972 Pancreatic secretion
gene18051	4924 Renin secretion
gene18051	4972 Pancreatic secretion
gene18152	4924 Renin secretion
gene18152	4972 Pancreatic secretion
gene18377	4924 Renin secretion
gene18377	4972 Pancreatic secretion
gene3298	4924 Renin secretion
gene3298	5142 Chagas disease
gene3298	5171 Coronavirus disease - COVID-19
gene3298	5410 Hypertrophic cardiomyopathy
gene3298	4614 Renin-angiotensin system
gene3705	4924 Renin secretion
gene3705	5142 Chagas disease
gene3705	5171 Coronavirus disease - COVID-19
gene3705	5410 Hypertrophic cardiomyopathy
gene3705	4614 Renin-angiotensin system
gene6749	4924 Renin secretion
gene6749	5142 Chagas disease
gene6749	5171 Coronavirus disease - COVID-19
gene6749	5410 Hypertrophic cardiomyopathy
gene6749	4614 Renin-angiotensin system
gene6810	4924 Renin secretion
gene6810	5142 Chagas disease
gene6810	5171 Coronavirus disease - COVID-19
gene6810	5410 Hypertrophic cardiomyopathy
gene6810	4614 Renin-angiotensin system
gene9428	4924 Renin secretion
gene9428	5142 Chagas disease
gene9428	5171 Coronavirus disease - COVID-19
gene9428	5410 Hypertrophic cardiomyopathy
gene9428	4614 Renin-angiotensin system
gene12811	4924 Renin secretion
gene12811	5142 Chagas disease
gene12811	5171 Coronavirus disease - COVID-19
gene12811	5410 Hypertrophic cardiomyopathy
gene12811	4614 Renin-angiotensin system
gene13640	4924 Renin secretion
gene13640	5142 Chagas disease
gene13640	5171 Coronavirus disease - COVID-19
gene13640	5410 Hypertrophic cardiomyopathy
gene13640	4614 Renin-angiotensin system
gene15830	4924 Renin secretion
gene15830	5142 Chagas disease
gene15830	5171 Coronavirus disease - COVID-19
gene15830	5410 Hypertrophic cardiomyopathy
gene15830	4614 Renin-angiotensin system
gene10372	4924 Renin secretion
gene10372	4972 Pancreatic secretion
gene933	4925 Aldosterone synthesis and secretion
gene933	4015 Rap1 signaling pathway
gene2431	4925 Aldosterone synthesis and secretion
gene10251	4925 Aldosterone synthesis and secretion
gene2038	4928 Parathyroid hormone synthesis, secretion and action
gene2038	4978 Mineral absorption
gene4990	4928 Parathyroid hormone synthesis, secretion and action
gene4990	4978 Mineral absorption
gene4992	4928 Parathyroid hormone synthesis, secretion and action
gene4992	4978 Mineral absorption
gene4994	4928 Parathyroid hormone synthesis, secretion and action
gene4994	4978 Mineral absorption
gene10953	4928 Parathyroid hormone synthesis, secretion and action
gene10953	1100 Metabolic pathways
gene10953	0230 Purine metabolism
gene10953	5032 Morphine addiction
gene10953	4024 cAMP signaling pathway
gene10954	4928 Parathyroid hormone synthesis, secretion and action
gene10954	1100 Metabolic pathways
gene10954	0230 Purine metabolism
gene10954	5032 Morphine addiction
gene10954	4024 cAMP signaling pathway
gene4633	4928 Parathyroid hormone synthesis, secretion and action
gene4633	5200 Pathways in cancer
gene4633	4659 Th17 cell differentiation
gene4633	4919 Thyroid hormone signaling pathway
gene4633	3320 PPAR signaling pathway
gene4633	4920 Adipocytokine signaling pathway
gene4633	4932 Non-alcoholic fatty liver disease
gene4633	4151 PI3K-Akt signaling pathway
gene4633	5202 Transcriptional misregulation in cancer
gene4633	5223 Non-small cell lung cancer
gene4633	5160 Hepatitis C
gene4633	5222 Small cell lung cancer
gene4633	5216 Thyroid cancer
gene4633	5226 Gastric cancer
gene4633	4976 Bile secretion
gene5613	4928 Parathyroid hormone synthesis, secretion and action
gene407	4928 Parathyroid hormone synthesis, secretion and action
gene407	5010 Alzheimer disease
gene407	5022 Pathways of neurodegeneration - multiple diseases
gene407	5200 Pathways in cancer
gene407	4310 Wnt signaling pathway
gene407	5225 Hepatocellular carcinoma
gene407	4150 mTOR signaling pathway
gene407	5224 Breast cancer
gene407	5226 Gastric cancer
gene2059	4928 Parathyroid hormone synthesis, secretion and action
gene2059	5010 Alzheimer disease
gene2059	5022 Pathways of neurodegeneration - multiple diseases
gene2059	5200 Pathways in cancer
gene2059	4310 Wnt signaling pathway
gene2059	5225 Hepatocellular carcinoma
gene2059	4150 mTOR signaling pathway
gene2059	5224 Breast cancer
gene2059	5226 Gastric cancer
gene8111	4928 Parathyroid hormone synthesis, secretion and action
gene8111	5010 Alzheimer disease
gene8111	5022 Pathways of neurodegeneration - multiple diseases
gene8111	5200 Pathways in cancer
gene8111	4310 Wnt signaling pathway
gene8111	5225 Hepatocellular carcinoma
gene8111	4150 mTOR signaling pathway
gene8111	5224 Breast cancer
gene8111	5226 Gastric cancer
gene15347	4928 Parathyroid hormone synthesis, secretion and action
gene15347	5010 Alzheimer disease
gene15347	5022 Pathways of neurodegeneration - multiple diseases
gene15347	5200 Pathways in cancer
gene15347	4310 Wnt signaling pathway
gene15347	5225 Hepatocellular carcinoma
gene15347	4150 mTOR signaling pathway
gene15347	5224 Breast cancer
gene15347	5226 Gastric cancer
gene4346	4928 Parathyroid hormone synthesis, secretion and action
gene14208	4928 Parathyroid hormone synthesis, secretion and action
gene14208	4961 Endocrine and other factor-regulated calcium reabsorption
gene14209	4928 Parathyroid hormone synthesis, secretion and action
gene14209	4961 Endocrine and other factor-regulated calcium reabsorption
gene3177	4928 Parathyroid hormone synthesis, secretion and action
gene3177	5152 Tuberculosis
gene3177	4961 Endocrine and other factor-regulated calcium reabsorption
gene3177	4978 Mineral absorption
gene8640	4928 Parathyroid hormone synthesis, secretion and action
gene8640	5152 Tuberculosis
gene8640	4961 Endocrine and other factor-regulated calcium reabsorption
gene8640	4978 Mineral absorption
gene5371	4928 Parathyroid hormone synthesis, secretion and action
gene12143	4928 Parathyroid hormone synthesis, secretion and action
gene13470	4928 Parathyroid hormone synthesis, secretion and action
gene13470	1100 Metabolic pathways
gene13470	4211 Longevity regulating pathway
gene13470	0040 Pentose and glucuronate interconversions
gene13470	0053 Ascorbate and aldarate metabolism
gene13470	4961 Endocrine and other factor-regulated calcium reabsorption
gene4112	4929 GnRH secretion
gene4112	4911 Insulin secretion
gene15177	4929 GnRH secretion
gene15177	4911 Insulin secretion
gene15178	4929 GnRH secretion
gene15178	4911 Insulin secretion
gene15179	4929 GnRH secretion
gene15179	4911 Insulin secretion
gene9920	4929 GnRH secretion
gene9920	4024 cAMP signaling pathway
gene10832	4929 GnRH secretion
gene10832	4024 cAMP signaling pathway
gene14859	4935 Growth hormone synthesis, secretion and action
gene14859	4930 Type II diabetes mellitus
gene14859	4630 JAK-STAT signaling pathway
gene14859	4910 Insulin signaling pathway
gene14859	4917 Prolactin signaling pathway
gene6752	4935 Growth hormone synthesis, secretion and action
gene6752	5200 Pathways in cancer
gene6752	5161 Hepatitis B
gene6752	5162 Measles
gene6752	4659 Th17 cell differentiation
gene6752	4217 Necroptosis
gene6752	4062 Chemokine signaling pathway
gene6752	4630 JAK-STAT signaling pathway
gene6752	5166 Human T-cell leukemia virus 1 infection
gene6752	5203 Viral carcinogenesis
gene6752	4012 ErbB signaling pathway
gene6752	4658 Th1 and Th2 cell differentiation
gene6752	4933 AGE-RAGE signaling pathway in diabetic complications
gene6752	5223 Non-small cell lung cancer
gene6752	5220 Chronic myeloid leukemia
gene6752	4917 Prolactin signaling pathway
gene6752	5221 Acute myeloid leukemia
gene9200	4935 Growth hormone synthesis, secretion and action
gene9200	5131 Shigellosis
gene9200	5163 Human cytomegalovirus infection
gene9200	5170 Human immunodeficiency virus 1 infection
gene9200	5205 Proteoglycans in cancer
gene9200	5200 Pathways in cancer
gene9200	5135 Yersinia infection
gene9200	4810 Regulation of actin cytoskeleton
gene9200	5100 Bacterial invasion of epithelial cells
gene9200	4151 PI3K-Akt signaling pathway
gene9200	5418 Fluid shear stress and atherosclerosis
gene9200	4062 Chemokine signaling pathway
gene9200	5202 Transcriptional misregulation in cancer
gene9200	5165 Human papillomavirus infection
gene9200	4012 ErbB signaling pathway
gene9200	4360 Axon guidance
gene9200	4370 VEGF signaling pathway
gene9200	4670 Leukocyte transendothelial migration
gene9200	5222 Small cell lung cancer
gene9200	4510 Focal adhesion
gene9200	1522 Endocrine resistance
gene9200	5146 Amoebiasis
gene9201	4935 Growth hormone synthesis, secretion and action
gene9201	4080 Neuroactive ligand-receptor interaction
gene3256	4935 Growth hormone synthesis, secretion and action
gene12659	4935 Growth hormone synthesis, secretion and action
gene13648	4935 Growth hormone synthesis, secretion and action
gene15352	4935 Growth hormone synthesis, secretion and action
gene10660	4935 Growth hormone synthesis, secretion and action
gene10660	4080 Neuroactive ligand-receptor interaction
gene13859	4935 Growth hormone synthesis, secretion and action
gene13859	4971 Gastric acid secretion
gene13859	4024 cAMP signaling pathway
gene13859	4080 Neuroactive ligand-receptor interaction
gene2921	4935 Growth hormone synthesis, secretion and action
gene2921	5131 Shigellosis
gene2921	5163 Human cytomegalovirus infection
gene2921	5170 Human immunodeficiency virus 1 infection
gene2921	4010 MAPK signaling pathway
gene2921	5200 Pathways in cancer
gene2921	4722 Neurotrophin signaling pathway
gene2921	5135 Yersinia infection
gene2921	5211 Renal cell carcinoma
gene2921	4666 Fc gamma R-mediated phagocytosis
gene2921	4810 Regulation of actin cytoskeleton
gene2921	5100 Bacterial invasion of epithelial cells
gene2921	4062 Chemokine signaling pathway
gene2921	5206 MicroRNAs in cancer
gene2921	4012 ErbB signaling pathway
gene2921	4015 Rap1 signaling pathway
gene2921	5220 Chronic myeloid leukemia
gene2921	4510 Focal adhesion
gene2921	4910 Insulin signaling pathway
gene17104	4970 Salivary secretion
gene17104	4962 Vasopressin-regulated water reabsorption
gene17104	4721 Synaptic vesicle cycle
gene17104	4911 Insulin secretion
gene17104	4130 SNARE interactions in vesicular transport
gene5160	4970 Salivary secretion
gene5160	4972 Pancreatic secretion
gene5160	5110 Vibrio cholerae infection
gene5230	4970 Salivary secretion
gene5230	4972 Pancreatic secretion
gene5230	5110 Vibrio cholerae infection
gene7827	4970 Salivary secretion
gene7827	4972 Pancreatic secretion
gene7827	5110 Vibrio cholerae infection
gene7831	4970 Salivary secretion
gene7831	4972 Pancreatic secretion
gene7831	5110 Vibrio cholerae infection
gene7841	4970 Salivary secretion
gene7841	4972 Pancreatic secretion
gene7841	5110 Vibrio cholerae infection
gene9262	4970 Salivary secretion
gene9262	4972 Pancreatic secretion
gene9262	5110 Vibrio cholerae infection
gene9670	4970 Salivary secretion
gene9670	4972 Pancreatic secretion
gene9670	5110 Vibrio cholerae infection
gene14558	4970 Salivary secretion
gene14558	4972 Pancreatic secretion
gene14558	5110 Vibrio cholerae infection
gene16838	4970 Salivary secretion
gene16838	4972 Pancreatic secretion
gene16838	5110 Vibrio cholerae infection
gene8872	4970 Salivary secretion
gene8300	4970 Salivary secretion
gene8300	4972 Pancreatic secretion
gene8300	1100 Metabolic pathways
gene8300	1110 Biosynthesis of secondary metabolites
gene8300	4973 Carbohydrate digestion and absorption
gene8300	0500 Starch and sucrose metabolism
gene9656	4970 Salivary secretion
gene9656	4972 Pancreatic secretion
gene9656	1100 Metabolic pathways
gene9656	1110 Biosynthesis of secondary metabolites
gene9656	4973 Carbohydrate digestion and absorption
gene9656	0500 Starch and sucrose metabolism
gene15180	4970 Salivary secretion
gene15180	4972 Pancreatic secretion
gene15180	1100 Metabolic pathways
gene15180	1110 Biosynthesis of secondary metabolites
gene15180	4973 Carbohydrate digestion and absorption
gene15180	0500 Starch and sucrose metabolism
gene4237	4970 Salivary secretion
gene4237	4978 Mineral absorption
gene9276	4970 Salivary secretion
gene9276	4657 IL-17 signaling pathway
gene5710	4970 Salivary secretion
gene10199	4970 Salivary secretion
gene14393	4970 Salivary secretion
gene15239	4970 Salivary secretion
gene18422	4970 Salivary secretion
gene4063	4970 Salivary secretion
gene4070	4970 Salivary secretion
gene725	4970 Salivary secretion
gene4895	4971 Gastric acid secretion
gene6642	4971 Gastric acid secretion
gene13446	4971 Gastric acid secretion
gene13446	4972 Pancreatic secretion
gene13446	1100 Metabolic pathways
gene13446	4966 Collecting duct acid secretion
gene13446	0910 Nitrogen metabolism
gene13446	4976 Bile secretion
gene13446	4964 Proximal tubule bicarbonate reclamation
gene9303	4972 Pancreatic secretion
gene9303	1100 Metabolic pathways
